fighter_url,fight_url,Sig. str,Sig. str. %,Head,Body,Leg,Distance,Clinch,Ground
http://ufcstats.com/fighter-details/3c26c420584d912d,http://ufcstats.com/fight-details/0e71e69359db4d1e,3 of 7,42%,2 of 6,1 of 1,0 of 0,2 of 6,0 of 0,1 of 1
http://ufcstats.com/fighter-details/fba03cd6cc28dc41,http://ufcstats.com/fight-details/86a1be10255eea4e,41 of 143,28%,29 of 124,6 of 11,6 of 8,40 of 133,1 of 7,0 of 3
http://ufcstats.com/fighter-details/396fe87b84ac2e1c,http://ufcstats.com/fight-details/86a1be10255eea4e,84 of 157,53%,37 of 90,17 of 30,30 of 37,75 of 148,9 of 9,0 of 0
http://ufcstats.com/fighter-details/b8bbdeff718dbb7d,http://ufcstats.com/fight-details/a160e94fdb66de17,24 of 31,77%,22 of 28,2 of 3,0 of 0,2 of 7,1 of 1,21 of 23
http://ufcstats.com/fighter-details/791c8437b341fba5,http://ufcstats.com/fight-details/a160e94fdb66de17,3 of 9,33%,2 of 6,1 of 2,0 of 1,3 of 9,0 of 0,0 of 0
http://ufcstats.com/fighter-details/8173f134396cb971,http://ufcstats.com/fight-details/fc3825dd1b67e39d,11 of 24,45%,7 of 19,1 of 2,3 of 3,11 of 24,0 of 0,0 of 0
http://ufcstats.com/fighter-details/117a06469813e4ef,http://ufcstats.com/fight-details/fc3825dd1b67e39d,44 of 74,59%,42 of 70,2 of 4,0 of 0,7 of 24,0 of 0,37 of 50
http://ufcstats.com/fighter-details/0c6d9ea8306c029e,http://ufcstats.com/fight-details/0c80eef2f4570543,47 of 109,43%,29 of 85,12 of 18,6 of 6,45 of 105,2 of 4,0 of 0
http://ufcstats.com/fighter-details/6ac9bc2953c47345,http://ufcstats.com/fight-details/0c80eef2f4570543,38 of 83,45%,27 of 66,7 of 10,4 of 7,36 of 79,2 of 4,0 of 0
http://ufcstats.com/fighter-details/6d68c1afe954f121,http://ufcstats.com/fight-details/de9422207df2de64,18 of 43,41%,11 of 33,6 of 9,1 of 1,14 of 37,0 of 1,4 of 5
http://ufcstats.com/fighter-details/29162be25ebef5f0,http://ufcstats.com/fight-details/de9422207df2de64,12 of 34,35%,3 of 13,0 of 7,9 of 14,11 of 32,1 of 2,0 of 0
http://ufcstats.com/fighter-details/fbb60f24af5d5a02,http://ufcstats.com/fight-details/d1368ca941c1fefc,4 of 8,50%,2 of 5,2 of 3,0 of 0,1 of 4,0 of 1,3 of 3
http://ufcstats.com/fighter-details/0cd0456d6029cec2,http://ufcstats.com/fight-details/d1368ca941c1fefc,23 of 39,58%,18 of 32,4 of 6,1 of 1,5 of 19,12 of 14,6 of 6
http://ufcstats.com/fighter-details/d7e40dca3ae125be,http://ufcstats.com/fight-details/76641669c1607b7a,20 of 69,28%,6 of 43,6 of 17,8 of 9,20 of 69,0 of 0,0 of 0
http://ufcstats.com/fighter-details/27b388f0aab49780,http://ufcstats.com/fight-details/76641669c1607b7a,27 of 50,54%,23 of 46,2 of 2,2 of 2,25 of 48,2 of 2,0 of 0
http://ufcstats.com/fighter-details/f748267c4ab6c127,http://ufcstats.com/fight-details/58811a4e36c53b89,43 of 111,38%,33 of 99,6 of 8,4 of 4,38 of 101,3 of 8,2 of 2
http://ufcstats.com/fighter-details/7cec3c4a5e7b6d68,http://ufcstats.com/fight-details/58811a4e36c53b89,43 of 117,36%,31 of 98,3 of 9,9 of 10,37 of 107,6 of 10,0 of 0
http://ufcstats.com/fighter-details/4e30e4250cb08b61,http://ufcstats.com/fight-details/fd088ce1481315a5,32 of 76,42%,12 of 41,13 of 25,7 of 10,28 of 70,4 of 4,0 of 2
http://ufcstats.com/fighter-details/efc67b07eed39794,http://ufcstats.com/fight-details/fd088ce1481315a5,36 of 62,58%,7 of 26,11 of 13,18 of 23,33 of 58,3 of 3,0 of 1
http://ufcstats.com/fighter-details/eb8d8c2a95cfccb8,http://ufcstats.com/fight-details/4b1aec2395ebca14,73 of 151,48%,44 of 115,21 of 27,8 of 9,57 of 127,9 of 14,7 of 10
http://ufcstats.com/fighter-details/f7be1db194e03d7e,http://ufcstats.com/fight-details/4b1aec2395ebca14,57 of 117,48%,34 of 91,11 of 13,12 of 13,55 of 114,2 of 3,0 of 0
http://ufcstats.com/fighter-details/8eb046f83e82bf26,http://ufcstats.com/fight-details/96cc199d78732d11,58 of 107,54%,29 of 72,3 of 4,26 of 31,49 of 93,9 of 14,0 of 0
http://ufcstats.com/fighter-details/02f484417a6fa69d,http://ufcstats.com/fight-details/96cc199d78732d11,36 of 141,25%,19 of 120,6 of 6,11 of 15,32 of 137,4 of 4,0 of 0
http://ufcstats.com/fighter-details/2c483cf443f38ece,http://ufcstats.com/fight-details/cca4d763b1c6de0a,10 of 34,29%,9 of 31,1 of 3,0 of 0,9 of 33,0 of 0,1 of 1
http://ufcstats.com/fighter-details/d35298b6df168456,http://ufcstats.com/fight-details/cca4d763b1c6de0a,45 of 75,60%,39 of 67,4 of 4,2 of 4,13 of 39,1 of 1,31 of 35
http://ufcstats.com/fighter-details/792be9a24df82ed6,http://ufcstats.com/fight-details/33e301872e2b5680,89 of 176,50%,59 of 138,18 of 25,12 of 13,87 of 174,2 of 2,0 of 0
http://ufcstats.com/fighter-details/32ab52e5de93092d,http://ufcstats.com/fight-details/33e301872e2b5680,116 of 279,41%,90 of 237,11 of 24,15 of 18,115 of 278,1 of 1,0 of 0
http://ufcstats.com/fighter-details/2e7878927067fdca,http://ufcstats.com/fight-details/8fc8d66ad0074ab0,23 of 25,92%,21 of 23,2 of 2,0 of 0,7 of 9,0 of 0,16 of 16
http://ufcstats.com/fighter-details/519e4fe37ce9ff75,http://ufcstats.com/fight-details/8fc8d66ad0074ab0,3 of 9,33%,2 of 5,0 of 3,1 of 1,3 of 9,0 of 0,0 of 0
http://ufcstats.com/fighter-details/5ef94841c4bc3f86,http://ufcstats.com/fight-details/ab4a91a59c01d6b6,8 of 27,29%,8 of 25,0 of 0,0 of 2,7 of 25,1 of 1,0 of 1
http://ufcstats.com/fighter-details/077e3ace32b72be9,http://ufcstats.com/fight-details/ab4a91a59c01d6b6,6 of 13,46%,1 of 2,0 of 3,5 of 8,6 of 13,0 of 0,0 of 0
http://ufcstats.com/fighter-details/fe2babf95de24fb1,http://ufcstats.com/fight-details/0f20c1d7c44fa5fe,20 of 39,51%,12 of 30,5 of 5,3 of 4,16 of 34,0 of 0,4 of 5
http://ufcstats.com/fighter-details/37098a6e6c27fb66,http://ufcstats.com/fight-details/0f20c1d7c44fa5fe,17 of 31,54%,15 of 28,2 of 3,0 of 0,16 of 30,0 of 0,1 of 1
http://ufcstats.com/fighter-details/9a97acbfd5a08bfa,http://ufcstats.com/fight-details/55376d5c205fa844,27 of 41,65%,21 of 34,1 of 2,5 of 5,14 of 25,5 of 5,8 of 11
http://ufcstats.com/fighter-details/72ea1984c52019b5,http://ufcstats.com/fight-details/55376d5c205fa844,7 of 24,29%,3 of 17,3 of 4,1 of 3,7 of 23,0 of 1,0 of 0
http://ufcstats.com/fighter-details/f2900678e98f6d6a,http://ufcstats.com/fight-details/5ba7dd466e30169f,64 of 151,42%,31 of 110,11 of 16,22 of 25,63 of 149,1 of 2,0 of 0
http://ufcstats.com/fighter-details/34b96d52db1d26e6,http://ufcstats.com/fight-details/5ba7dd466e30169f,83 of 141,58%,72 of 129,6 of 7,5 of 5,78 of 135,3 of 4,2 of 2
http://ufcstats.com/fighter-details/baa9be02c3e3e038,http://ufcstats.com/fight-details/64fe6e61a24dbf39,17 of 33,51%,6 of 21,6 of 7,5 of 5,17 of 33,0 of 0,0 of 0
http://ufcstats.com/fighter-details/2f815ed5f8278ba6,http://ufcstats.com/fight-details/64fe6e61a24dbf39,28 of 50,56%,24 of 43,3 of 6,1 of 1,26 of 48,2 of 2,0 of 0
http://ufcstats.com/fighter-details/5ec591b78349ba7e,http://ufcstats.com/fight-details/41cdbcc0f3635b8f,64 of 98,65%,36 of 69,23 of 24,5 of 5,29 of 53,26 of 31,9 of 14
http://ufcstats.com/fighter-details/20bccc9bb4ceb23e,http://ufcstats.com/fight-details/41cdbcc0f3635b8f,65 of 105,61%,39 of 72,19 of 25,7 of 8,19 of 47,17 of 23,29 of 35
http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7,http://ufcstats.com/fight-details/7efca050bc7be8ac,84 of 150,56%,71 of 135,9 of 11,4 of 4,75 of 141,7 of 7,2 of 2
http://ufcstats.com/fighter-details/abb68e3c7ca128f2,http://ufcstats.com/fight-details/7efca050bc7be8ac,87 of 151,57%,58 of 112,14 of 23,15 of 16,78 of 135,4 of 4,5 of 12
http://ufcstats.com/fighter-details/e132d47bd9efbbe0,http://ufcstats.com/fight-details/7e3fc760b26b6ae4,64 of 120,53%,49 of 102,12 of 14,3 of 4,59 of 114,4 of 5,1 of 1
http://ufcstats.com/fighter-details/c77a953488e5607d,http://ufcstats.com/fight-details/7e3fc760b26b6ae4,79 of 182,43%,32 of 116,27 of 43,20 of 23,74 of 174,4 of 7,1 of 1
http://ufcstats.com/fighter-details/e00a3dee329a51f7,http://ufcstats.com/fight-details/e2e2537a345367d4,33 of 54,61%,24 of 45,7 of 7,2 of 2,26 of 47,3 of 3,4 of 4
http://ufcstats.com/fighter-details/b909a9a9688b5284,http://ufcstats.com/fight-details/e2e2537a345367d4,18 of 35,51%,10 of 24,5 of 7,3 of 4,16 of 32,2 of 3,0 of 0
http://ufcstats.com/fighter-details/e2be0c1a9b886d92,http://ufcstats.com/fight-details/9f66d450af690df5,44 of 68,64%,21 of 41,7 of 7,16 of 20,32 of 55,4 of 4,8 of 9
http://ufcstats.com/fighter-details/d2cd7a69cc55e7ed,http://ufcstats.com/fight-details/9f66d450af690df5,26 of 65,40%,16 of 51,6 of 9,4 of 5,22 of 60,3 of 3,1 of 2
http://ufcstats.com/fighter-details/f1fac969a1d70b08,http://ufcstats.com/fight-details/371ed8497799998e,23 of 35,65%,10 of 21,11 of 12,2 of 2,11 of 23,12 of 12,0 of 0
http://ufcstats.com/fighter-details/45f7cb591c3ab00b,http://ufcstats.com/fight-details/371ed8497799998e,57 of 93,61%,44 of 76,8 of 9,5 of 8,19 of 53,7 of 7,31 of 33
http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,http://ufcstats.com/fight-details/6d9ea9f436ed354d,59 of 131,45%,17 of 67,10 of 26,32 of 38,59 of 131,0 of 0,0 of 0
http://ufcstats.com/fighter-details/9014c02eff8b3d62,http://ufcstats.com/fight-details/6d9ea9f436ed354d,75 of 157,47%,19 of 87,6 of 15,50 of 55,74 of 156,1 of 1,0 of 0
http://ufcstats.com/fighter-details/fd55393021a8c255,http://ufcstats.com/fight-details/96c6be6b22385967,15 of 24,62%,10 of 19,4 of 4,1 of 1,2 of 7,7 of 8,6 of 9
http://ufcstats.com/fighter-details/3a46b268013afede,http://ufcstats.com/fight-details/96c6be6b22385967,55 of 89,61%,30 of 57,15 of 20,10 of 12,15 of 34,22 of 27,18 of 28
http://ufcstats.com/fighter-details/51018a31ddf31eb2,http://ufcstats.com/fight-details/b5b4b69bccb9ff4a,9 of 21,42%,6 of 17,2 of 3,1 of 1,4 of 11,0 of 0,5 of 10
http://ufcstats.com/fighter-details/545092d13c67aa49,http://ufcstats.com/fight-details/b5b4b69bccb9ff4a,11 of 21,52%,7 of 13,1 of 2,3 of 6,6 of 14,0 of 0,5 of 7
http://ufcstats.com/fighter-details/6d38e41efa47a72d,http://ufcstats.com/fight-details/8e6640c007ad603d,16 of 26,61%,13 of 21,1 of 1,2 of 4,12 of 22,2 of 2,2 of 2
http://ufcstats.com/fighter-details/fd406a32a6fb3a29,http://ufcstats.com/fight-details/8e6640c007ad603d,15 of 40,37%,9 of 31,5 of 5,1 of 4,8 of 30,1 of 2,6 of 8
http://ufcstats.com/fighter-details/329e403448756217,http://ufcstats.com/fight-details/9779eb1aae1d4654,72 of 119,60%,42 of 80,5 of 8,25 of 31,62 of 104,3 of 4,7 of 11
http://ufcstats.com/fighter-details/5b03b61f9d90125e,http://ufcstats.com/fight-details/9779eb1aae1d4654,42 of 94,44%,21 of 64,13 of 18,8 of 12,37 of 87,3 of 3,2 of 4
http://ufcstats.com/fighter-details/4c88a1db5a46c6a4,http://ufcstats.com/fight-details/2a1071689c3af9df,38 of 122,31%,19 of 92,10 of 19,9 of 11,37 of 120,1 of 2,0 of 0
http://ufcstats.com/fighter-details/06626b6287e1ae1e,http://ufcstats.com/fight-details/2a1071689c3af9df,39 of 98,39%,20 of 60,6 of 9,13 of 29,35 of 94,4 of 4,0 of 0
http://ufcstats.com/fighter-details/bb2c3c3a466224af,http://ufcstats.com/fight-details/e5a88f5c686173c4,58 of 97,59%,37 of 71,11 of 15,10 of 11,29 of 56,3 of 6,26 of 35
http://ufcstats.com/fighter-details/5cdf5339728f580d,http://ufcstats.com/fight-details/e5a88f5c686173c4,51 of 104,49%,28 of 67,9 of 21,14 of 16,28 of 77,4 of 4,19 of 23
http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,http://ufcstats.com/fight-details/dd229687cb62c871,61 of 155,39%,28 of 110,29 of 40,4 of 5,60 of 151,1 of 4,0 of 0
http://ufcstats.com/fighter-details/0d5cc0170c1a7e71,http://ufcstats.com/fight-details/dd229687cb62c871,60 of 145,41%,47 of 130,1 of 2,12 of 13,49 of 118,2 of 2,9 of 25
http://ufcstats.com/fighter-details/a93f94c923c3a9cb,http://ufcstats.com/fight-details/8af2b589d5e9c1ae,73 of 141,51%,35 of 87,17 of 28,21 of 26,47 of 105,26 of 36,0 of 0
http://ufcstats.com/fighter-details/22e07d3da1aa3475,http://ufcstats.com/fight-details/8af2b589d5e9c1ae,18 of 55,32%,8 of 43,7 of 8,3 of 4,14 of 48,4 of 7,0 of 0
http://ufcstats.com/fighter-details/9c442aaf149ea982,http://ufcstats.com/fight-details/a693622ad8c0d672,52 of 104,50%,16 of 37,24 of 46,12 of 21,49 of 99,3 of 5,0 of 0
http://ufcstats.com/fighter-details/19f8a2f6eecd92ac,http://ufcstats.com/fight-details/a693622ad8c0d672,36 of 72,50%,22 of 51,10 of 12,4 of 9,27 of 60,2 of 4,7 of 8
http://ufcstats.com/fighter-details/a2d342ffc83913ed,http://ufcstats.com/fight-details/1b02588149d126bf,59 of 100,59%,41 of 79,12 of 15,6 of 6,25 of 57,33 of 40,1 of 3
http://ufcstats.com/fighter-details/42ac4020cba261ad,http://ufcstats.com/fight-details/1b02588149d126bf,30 of 84,35%,22 of 67,7 of 13,1 of 4,24 of 75,6 of 9,0 of 0
http://ufcstats.com/fighter-details/7772b283d288dbe2,http://ufcstats.com/fight-details/265dbd9be8caa7de,29 of 71,40%,16 of 51,10 of 15,3 of 5,23 of 64,6 of 7,0 of 0
http://ufcstats.com/fighter-details/ec13c393d029297d,http://ufcstats.com/fight-details/265dbd9be8caa7de,79 of 149,53%,40 of 103,16 of 19,23 of 27,62 of 127,5 of 5,12 of 17
http://ufcstats.com/fighter-details/7acbb0972e75281a,http://ufcstats.com/fight-details/67f7163e536d62e2,111 of 220,50%,72 of 173,8 of 11,31 of 36,110 of 218,1 of 2,0 of 0
http://ufcstats.com/fighter-details/327d5f279895110d,http://ufcstats.com/fight-details/67f7163e536d62e2,141 of 338,41%,85 of 253,20 of 36,36 of 49,137 of 332,4 of 6,0 of 0
http://ufcstats.com/fighter-details/c68c68efaa5ca6ef,http://ufcstats.com/fight-details/c83133ee114945ed,46 of 87,52%,17 of 38,16 of 32,13 of 17,36 of 71,2 of 3,8 of 13
http://ufcstats.com/fighter-details/8adcbd525fab8d9b,http://ufcstats.com/fight-details/c83133ee114945ed,17 of 49,34%,5 of 28,2 of 5,10 of 16,13 of 44,4 of 5,0 of 0
http://ufcstats.com/fighter-details/262a7d06203657e6,http://ufcstats.com/fight-details/d8f40b82364b6411,59 of 149,39%,36 of 117,10 of 15,13 of 17,45 of 129,2 of 3,12 of 17
http://ufcstats.com/fighter-details/a7151778b3381036,http://ufcstats.com/fight-details/d8f40b82364b6411,71 of 171,41%,39 of 122,21 of 35,11 of 14,63 of 160,8 of 11,0 of 0
http://ufcstats.com/fighter-details/da22387a0407a2dc,http://ufcstats.com/fight-details/ab1aa23060d4e87b,13 of 39,33%,11 of 35,2 of 4,0 of 0,11 of 37,2 of 2,0 of 0
http://ufcstats.com/fighter-details/700a674c042b7a96,http://ufcstats.com/fight-details/ab1aa23060d4e87b,45 of 71,63%,23 of 47,12 of 14,10 of 10,31 of 53,14 of 18,0 of 0
http://ufcstats.com/fighter-details/709fadb644ee3f51,http://ufcstats.com/fight-details/e56403718205b494,17 of 39,43%,5 of 21,7 of 13,5 of 5,16 of 36,1 of 3,0 of 0
http://ufcstats.com/fighter-details/49edd0d90f60fb7d,http://ufcstats.com/fight-details/e56403718205b494,28 of 58,48%,13 of 35,5 of 10,10 of 13,28 of 58,0 of 0,0 of 0
http://ufcstats.com/fighter-details/a68575214ecad140,http://ufcstats.com/fight-details/36db86c39ed09997,16 of 44,36%,4 of 20,1 of 8,11 of 16,16 of 44,0 of 0,0 of 0
http://ufcstats.com/fighter-details/239d8e5359022f3b,http://ufcstats.com/fight-details/36db86c39ed09997,14 of 27,51%,4 of 12,3 of 6,7 of 9,13 of 26,0 of 0,1 of 1
http://ufcstats.com/fighter-details/fc08099550072fe4,http://ufcstats.com/fight-details/74bc22b367cca118,66 of 111,59%,56 of 97,4 of 6,6 of 8,59 of 100,1 of 2,6 of 9
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,http://ufcstats.com/fight-details/74bc22b367cca118,23 of 86,26%,11 of 70,5 of 9,7 of 7,22 of 85,1 of 1,0 of 0
http://ufcstats.com/fighter-details/a474aade8eb3a8f0,http://ufcstats.com/fight-details/29d9c5a3f2b78903,18 of 32,56%,8 of 21,5 of 5,5 of 6,18 of 31,0 of 0,0 of 1
http://ufcstats.com/fighter-details/d1053e55f00e53fe,http://ufcstats.com/fight-details/29d9c5a3f2b78903,16 of 52,30%,11 of 45,1 of 1,4 of 6,16 of 52,0 of 0,0 of 0
http://ufcstats.com/fighter-details/07f959e6596307bb,http://ufcstats.com/fight-details/cb3eb07b7152366e,16 of 24,66%,3 of 10,3 of 3,10 of 11,16 of 24,0 of 0,0 of 0
http://ufcstats.com/fighter-details/723b64c0e9a8f348,http://ufcstats.com/fight-details/cb3eb07b7152366e,13 of 31,41%,3 of 13,0 of 2,10 of 16,13 of 31,0 of 0,0 of 0
http://ufcstats.com/fighter-details/1b35af4d1529adf6,http://ufcstats.com/fight-details/5fa6543868367f4b,82 of 251,32%,45 of 202,23 of 34,14 of 15,79 of 246,3 of 5,0 of 0
http://ufcstats.com/fighter-details/e94085e821bd81de,http://ufcstats.com/fight-details/5fa6543868367f4b,76 of 152,50%,43 of 113,15 of 20,18 of 19,69 of 144,3 of 4,4 of 4
http://ufcstats.com/fighter-details/e8fe9c15d348e778,http://ufcstats.com/fight-details/5d8af316413ea2f7,33 of 79,41%,21 of 66,8 of 9,4 of 4,32 of 77,1 of 2,0 of 0
http://ufcstats.com/fighter-details/b1f21ce050035d58,http://ufcstats.com/fight-details/5d8af316413ea2f7,108 of 159,67%,59 of 99,23 of 27,26 of 33,90 of 140,16 of 17,2 of 2
http://ufcstats.com/fighter-details/68d35296f566792b,http://ufcstats.com/fight-details/1c62a7444808d97f,31 of 67,46%,17 of 49,7 of 11,7 of 7,31 of 67,0 of 0,0 of 0
http://ufcstats.com/fighter-details/b1e5bcaad32a3cac,http://ufcstats.com/fight-details/1c62a7444808d97f,37 of 76,48%,31 of 70,4 of 4,2 of 2,37 of 75,0 of 0,0 of 1
http://ufcstats.com/fighter-details/c3d2b9bcb4cead6b,http://ufcstats.com/fight-details/a8f8245096eaf0cd,14 of 41,34%,8 of 32,0 of 0,6 of 9,14 of 41,0 of 0,0 of 0
http://ufcstats.com/fighter-details/f1ab6f37492c630a,http://ufcstats.com/fight-details/a8f8245096eaf0cd,17 of 43,39%,12 of 34,5 of 9,0 of 0,15 of 40,0 of 0,2 of 3
http://ufcstats.com/fighter-details/e5549c82bfb5582d,http://ufcstats.com/fight-details/9e05fe95a4fc63bc,76 of 137,55%,11 of 57,17 of 25,48 of 55,69 of 130,7 of 7,0 of 0
http://ufcstats.com/fighter-details/d802174b0c0c1f4e,http://ufcstats.com/fight-details/9e05fe95a4fc63bc,94 of 180,52%,36 of 112,30 of 39,28 of 29,75 of 159,19 of 21,0 of 0
http://ufcstats.com/fighter-details/9e8f6c728eb01124,http://ufcstats.com/fight-details/a2f31cf3a28a7730,72 of 134,53%,56 of 117,9 of 9,7 of 8,41 of 92,26 of 34,5 of 8
http://ufcstats.com/fighter-details/c814b4c899793af6,http://ufcstats.com/fight-details/a2f31cf3a28a7730,68 of 119,57%,20 of 61,43 of 52,5 of 6,49 of 100,14 of 14,5 of 5
http://ufcstats.com/fighter-details/4d8fa64202cee4c1,http://ufcstats.com/fight-details/a3cd6a65aaa9f104,7 of 20,35%,4 of 16,2 of 3,1 of 1,5 of 12,0 of 1,2 of 7
http://ufcstats.com/fighter-details/e4a47b07044ddd72,http://ufcstats.com/fight-details/a3cd6a65aaa9f104,10 of 16,62%,7 of 13,0 of 0,3 of 3,6 of 11,0 of 0,4 of 5
http://ufcstats.com/fighter-details/3df5493bb279226f,http://ufcstats.com/fight-details/79f1c9f97d83ec83,12 of 21,57%,8 of 16,2 of 3,2 of 2,7 of 14,1 of 1,4 of 6
http://ufcstats.com/fighter-details/abcf2cc6efc42031,http://ufcstats.com/fight-details/79f1c9f97d83ec83,4 of 16,25%,2 of 12,2 of 3,0 of 1,1 of 13,2 of 2,1 of 1
http://ufcstats.com/fighter-details/887961364be5ceb3,http://ufcstats.com/fight-details/231968c02cdfe65e,4 of 15,26%,1 of 7,1 of 3,2 of 5,4 of 15,0 of 0,0 of 0
http://ufcstats.com/fighter-details/9c393e836a852f30,http://ufcstats.com/fight-details/231968c02cdfe65e,4 of 9,44%,4 of 7,0 of 0,0 of 2,4 of 9,0 of 0,0 of 0
http://ufcstats.com/fighter-details/17e97649403ba428,http://ufcstats.com/fight-details/af3e43049bc86fe9,59 of 97,60%,39 of 74,19 of 22,1 of 1,53 of 90,5 of 5,1 of 2
http://ufcstats.com/fighter-details/2f43a3e82661fa99,http://ufcstats.com/fight-details/af3e43049bc86fe9,32 of 84,38%,28 of 78,2 of 4,2 of 2,32 of 83,0 of 1,0 of 0
http://ufcstats.com/fighter-details/1e719d4b676dc19a,http://ufcstats.com/fight-details/e61cb905f6152183,27 of 56,48%,14 of 40,9 of 10,4 of 6,25 of 53,2 of 3,0 of 0
http://ufcstats.com/fighter-details/369ea36e450ae62a,http://ufcstats.com/fight-details/e61cb905f6152183,46 of 83,55%,19 of 54,7 of 7,20 of 22,46 of 83,0 of 0,0 of 0
http://ufcstats.com/fighter-details/cdb96af67d096b1e,http://ufcstats.com/fight-details/cab4937435d081d0,40 of 95,42%,32 of 82,4 of 9,4 of 4,35 of 87,5 of 8,0 of 0
http://ufcstats.com/fighter-details/28d421729451c8ca,http://ufcstats.com/fight-details/cab4937435d081d0,79 of 120,65%,49 of 89,28 of 29,2 of 2,54 of 91,25 of 29,0 of 0
http://ufcstats.com/fighter-details/480779d7f9a424d3,http://ufcstats.com/fight-details/19fe7177254802d1,58 of 129,44%,29 of 80,14 of 30,15 of 19,57 of 128,1 of 1,0 of 0
http://ufcstats.com/fighter-details/5d495dec23d7c68e,http://ufcstats.com/fight-details/19fe7177254802d1,39 of 143,27%,32 of 136,1 of 1,6 of 6,39 of 142,0 of 0,0 of 1
http://ufcstats.com/fighter-details/312f7d7b2b2f7de4,http://ufcstats.com/fight-details/96c2f85b46e98e91,131 of 345,37%,115 of 323,8 of 14,8 of 8,130 of 342,0 of 1,1 of 2
http://ufcstats.com/fighter-details/6967153c7edb4d87,http://ufcstats.com/fight-details/96c2f85b46e98e91,135 of 261,51%,119 of 240,9 of 13,7 of 8,130 of 255,5 of 6,0 of 0
http://ufcstats.com/fighter-details/5d1b7e3dd9e11074,http://ufcstats.com/fight-details/9d8a37f130db13e5,61 of 115,53%,47 of 95,11 of 17,3 of 3,46 of 94,9 of 15,6 of 6
http://ufcstats.com/fighter-details/8d3273573b85be09,http://ufcstats.com/fight-details/9d8a37f130db13e5,40 of 80,50%,19 of 55,13 of 17,8 of 8,38 of 77,2 of 3,0 of 0
http://ufcstats.com/fighter-details/f14f644d41ade29f,http://ufcstats.com/fight-details/6bdf0756fb57aced,44 of 79,55%,39 of 71,1 of 2,4 of 6,34 of 65,5 of 8,5 of 6
http://ufcstats.com/fighter-details/d0e1b42d41dab603,http://ufcstats.com/fight-details/6bdf0756fb57aced,37 of 73,50%,31 of 64,5 of 8,1 of 1,24 of 51,13 of 22,0 of 0
http://ufcstats.com/fighter-details/b7b84ccd221be298,http://ufcstats.com/fight-details/061990783b9bdb36,135 of 273,49%,103 of 233,26 of 34,6 of 6,134 of 272,1 of 1,0 of 0
http://ufcstats.com/fighter-details/323d4ca260dfa0ba,http://ufcstats.com/fight-details/061990783b9bdb36,147 of 433,33%,120 of 395,17 of 27,10 of 11,147 of 433,0 of 0,0 of 0
http://ufcstats.com/fighter-details/41cc71cbf210e0fe,http://ufcstats.com/fight-details/0dfdc94c1da32e20,115 of 202,56%,60 of 140,37 of 42,18 of 20,98 of 180,15 of 20,2 of 2
http://ufcstats.com/fighter-details/e1d40e8782d80bc2,http://ufcstats.com/fight-details/0dfdc94c1da32e20,101 of 187,54%,60 of 134,27 of 39,14 of 14,90 of 169,11 of 18,0 of 0
http://ufcstats.com/fighter-details/b7c5eb7cdbac6a63,http://ufcstats.com/fight-details/d6c3b730dc9f21a5,15 of 30,50%,10 of 23,2 of 3,3 of 4,15 of 30,0 of 0,0 of 0
http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7,http://ufcstats.com/fight-details/d6c3b730dc9f21a5,18 of 34,52%,14 of 28,4 of 6,0 of 0,15 of 29,0 of 0,3 of 5
http://ufcstats.com/fighter-details/be9bdec19b7e9ffe,http://ufcstats.com/fight-details/a857acedb53ee959,32 of 63,50%,17 of 42,13 of 17,2 of 4,31 of 58,1 of 5,0 of 0
http://ufcstats.com/fighter-details/39d309957c5c210d,http://ufcstats.com/fight-details/a857acedb53ee959,13 of 23,56%,8 of 18,2 of 2,3 of 3,12 of 20,1 of 2,0 of 1
