fighter_url,fight_url,referee,KD,Sig. str.,Sig. str. %,Total str.,Td,Td %,Sub. att,Rev.,Ctrl
http://ufcstats.com/fighter-details/147e70aa6cc48cfc,http://ufcstats.com/fight-details/b87d6f71d901355b,Marc Goddard,0,17 of 60,28%,17 of 60,0 of 0,---,0,0,0:06
http://ufcstats.com/fighter-details/9384e71bca6c409d,http://ufcstats.com/fight-details/b87d6f71d901355b,Marc Goddard,2,127 of 175,72%,140 of 195,0 of 0,---,0,0,0:43
http://ufcstats.com/fighter-details/f2b3f4ef3f780168,http://ufcstats.com/fight-details/0e71e69359db4d1e,Kerry Hatley,0,8 of 12,66%,24 of 32,0 of 0,---,1,0,1:33
http://ufcstats.com/fighter-details/3c26c420584d912d,http://ufcstats.com/fight-details/0e71e69359db4d1e,Kerry Hatley,0,3 of 7,42%,19 of 28,1 of 2,50%,0,0,4:24
http://ufcstats.com/fighter-details/fba03cd6cc28dc41,http://ufcstats.com/fight-details/86a1be10255eea4e,Jason Herzog,0,41 of 143,28%,44 of 149,4 of 11,36%,0,0,3:39
http://ufcstats.com/fighter-details/396fe87b84ac2e1c,http://ufcstats.com/fight-details/86a1be10255eea4e,Jason Herzog,0,84 of 157,53%,117 of 195,0 of 0,---,0,0,0:06
http://ufcstats.com/fighter-details/b8bbdeff718dbb7d,http://ufcstats.com/fight-details/a160e94fdb66de17,Keith Peterson,0,24 of 31,77%,135 of 158,4 of 5,80%,1,0,13:47
http://ufcstats.com/fighter-details/791c8437b341fba5,http://ufcstats.com/fight-details/a160e94fdb66de17,Keith Peterson,0,3 of 9,33%,27 of 46,0 of 0,---,1,0,0:00
http://ufcstats.com/fighter-details/8173f134396cb971,http://ufcstats.com/fight-details/fc3825dd1b67e39d,Chris Tognoni,0,11 of 24,45%,14 of 27,2 of 3,66%,0,1,2:08
http://ufcstats.com/fighter-details/117a06469813e4ef,http://ufcstats.com/fight-details/fc3825dd1b67e39d,Chris Tognoni,0,44 of 74,59%,116 of 179,2 of 4,50%,1,3,5:38
http://ufcstats.com/fighter-details/0c6d9ea8306c029e,http://ufcstats.com/fight-details/0c80eef2f4570543,Mike Beltran,0,47 of 109,43%,56 of 118,0 of 0,---,0,0,0:01
http://ufcstats.com/fighter-details/6ac9bc2953c47345,http://ufcstats.com/fight-details/0c80eef2f4570543,Mike Beltran,0,38 of 83,45%,51 of 97,0 of 8,0%,0,0,4:44
http://ufcstats.com/fighter-details/6d68c1afe954f121,http://ufcstats.com/fight-details/de9422207df2de64,Jason Herzog,1,18 of 43,41%,22 of 50,0 of 0,---,0,0,0:07
http://ufcstats.com/fighter-details/29162be25ebef5f0,http://ufcstats.com/fight-details/de9422207df2de64,Jason Herzog,0,12 of 34,35%,26 of 49,1 of 4,25%,0,0,2:17
http://ufcstats.com/fighter-details/fbb60f24af5d5a02,http://ufcstats.com/fight-details/d1368ca941c1fefc,Mike Beltran,0,4 of 8,50%,17 of 35,8 of 17,47%,0,0,13:16
http://ufcstats.com/fighter-details/0cd0456d6029cec2,http://ufcstats.com/fight-details/d1368ca941c1fefc,Mike Beltran,0,23 of 39,58%,93 of 126,0 of 0,---,0,1,0:16
http://ufcstats.com/fighter-details/d7e40dca3ae125be,http://ufcstats.com/fight-details/76641669c1607b7a,Keith Peterson,0,20 of 69,28%,23 of 72,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/27b388f0aab49780,http://ufcstats.com/fight-details/76641669c1607b7a,Keith Peterson,0,27 of 50,54%,35 of 58,1 of 1,100%,1,0,0:58
http://ufcstats.com/fighter-details/f748267c4ab6c127,http://ufcstats.com/fight-details/58811a4e36c53b89,Jason Herzog,3,43 of 111,38%,59 of 133,0 of 0,---,0,0,1:10
http://ufcstats.com/fighter-details/7cec3c4a5e7b6d68,http://ufcstats.com/fight-details/58811a4e36c53b89,Jason Herzog,0,43 of 117,36%,50 of 124,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/4e30e4250cb08b61,http://ufcstats.com/fight-details/fd088ce1481315a5,Chris Tognoni,0,32 of 76,42%,111 of 170,3 of 5,60%,0,0,4:34
http://ufcstats.com/fighter-details/efc67b07eed39794,http://ufcstats.com/fight-details/fd088ce1481315a5,Chris Tognoni,0,36 of 62,58%,51 of 82,0 of 1,0%,0,0,3:15
http://ufcstats.com/fighter-details/eb8d8c2a95cfccb8,http://ufcstats.com/fight-details/4b1aec2395ebca14,Keith Peterson,1,73 of 151,48%,139 of 227,2 of 3,66%,0,3,4:10
http://ufcstats.com/fighter-details/f7be1db194e03d7e,http://ufcstats.com/fight-details/4b1aec2395ebca14,Keith Peterson,0,57 of 117,48%,69 of 133,4 of 13,30%,0,0,2:58
http://ufcstats.com/fighter-details/8eb046f83e82bf26,http://ufcstats.com/fight-details/96cc199d78732d11,Mike Beltran,0,58 of 107,54%,142 of 211,0 of 1,0%,0,0,5:06
http://ufcstats.com/fighter-details/02f484417a6fa69d,http://ufcstats.com/fight-details/96cc199d78732d11,Mike Beltran,0,36 of 141,25%,45 of 154,0 of 2,0%,0,0,0:20
http://ufcstats.com/fighter-details/2c483cf443f38ece,http://ufcstats.com/fight-details/cca4d763b1c6de0a,Chris Tognoni,0,10 of 34,29%,34 of 63,0 of 0,---,0,0,0:02
http://ufcstats.com/fighter-details/d35298b6df168456,http://ufcstats.com/fight-details/cca4d763b1c6de0a,Chris Tognoni,0,45 of 75,60%,107 of 150,4 of 5,80%,1,0,12:38
http://ufcstats.com/fighter-details/792be9a24df82ed6,http://ufcstats.com/fight-details/33e301872e2b5680,Herb Dean,0,89 of 176,50%,95 of 182,1 of 5,20%,0,0,1:25
http://ufcstats.com/fighter-details/32ab52e5de93092d,http://ufcstats.com/fight-details/33e301872e2b5680,Herb Dean,0,116 of 279,41%,119 of 282,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/2e7878927067fdca,http://ufcstats.com/fight-details/8fc8d66ad0074ab0,Mike Beltran,1,23 of 25,92%,23 of 25,0 of 0,---,0,0,0:10
http://ufcstats.com/fighter-details/519e4fe37ce9ff75,http://ufcstats.com/fight-details/8fc8d66ad0074ab0,Mike Beltran,0,3 of 9,33%,3 of 9,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/5ef94841c4bc3f86,http://ufcstats.com/fight-details/ab4a91a59c01d6b6,Marc Goddard,0,8 of 27,29%,8 of 27,0 of 0,---,1,0,0:16
http://ufcstats.com/fighter-details/077e3ace32b72be9,http://ufcstats.com/fight-details/ab4a91a59c01d6b6,Marc Goddard,0,6 of 13,46%,6 of 13,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/fe2babf95de24fb1,http://ufcstats.com/fight-details/0f20c1d7c44fa5fe,Mike Beltran,0,20 of 39,51%,26 of 46,4 of 8,50%,0,0,9:38
http://ufcstats.com/fighter-details/37098a6e6c27fb66,http://ufcstats.com/fight-details/0f20c1d7c44fa5fe,Mike Beltran,0,17 of 31,54%,39 of 53,1 of 1,100%,2,0,2:14
http://ufcstats.com/fighter-details/9a97acbfd5a08bfa,http://ufcstats.com/fight-details/55376d5c205fa844,Marc Goddard,1,27 of 41,65%,28 of 42,0 of 1,0%,0,0,0:42
http://ufcstats.com/fighter-details/72ea1984c52019b5,http://ufcstats.com/fight-details/55376d5c205fa844,Marc Goddard,0,7 of 24,29%,7 of 24,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/f2900678e98f6d6a,http://ufcstats.com/fight-details/5ba7dd466e30169f,Herb Dean,0,64 of 151,42%,64 of 151,1 of 5,20%,0,0,0:57
http://ufcstats.com/fighter-details/34b96d52db1d26e6,http://ufcstats.com/fight-details/5ba7dd466e30169f,Herb Dean,1,83 of 141,58%,84 of 142,0 of 0,---,0,0,0:02
http://ufcstats.com/fighter-details/baa9be02c3e3e038,http://ufcstats.com/fight-details/64fe6e61a24dbf39,Raul Porrata,0,17 of 33,51%,17 of 33,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/2f815ed5f8278ba6,http://ufcstats.com/fight-details/64fe6e61a24dbf39,Raul Porrata,1,28 of 50,56%,28 of 50,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/5ec591b78349ba7e,http://ufcstats.com/fight-details/41cdbcc0f3635b8f,Fernando Salas Navarro,0,64 of 98,65%,77 of 113,6 of 15,40%,1,1,6:48
http://ufcstats.com/fighter-details/20bccc9bb4ceb23e,http://ufcstats.com/fight-details/41cdbcc0f3635b8f,Fernando Salas Navarro,0,65 of 105,61%,159 of 208,1 of 2,50%,1,3,4:53
http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7,http://ufcstats.com/fight-details/7efca050bc7be8ac,Horacio Lopez Villanueva,0,84 of 150,56%,114 of 184,5 of 11,45%,0,0,7:30
http://ufcstats.com/fighter-details/abb68e3c7ca128f2,http://ufcstats.com/fight-details/7efca050bc7be8ac,Horacio Lopez Villanueva,0,87 of 151,57%,117 of 186,0 of 0,---,0,0,0:19
http://ufcstats.com/fighter-details/e132d47bd9efbbe0,http://ufcstats.com/fight-details/7e3fc760b26b6ae4,Raul Porrata,0,64 of 120,53%,76 of 136,2 of 6,33%,0,0,2:15
http://ufcstats.com/fighter-details/c77a953488e5607d,http://ufcstats.com/fight-details/7e3fc760b26b6ae4,Raul Porrata,0,79 of 182,43%,88 of 191,0 of 3,0%,0,0,0:01
http://ufcstats.com/fighter-details/e00a3dee329a51f7,http://ufcstats.com/fight-details/e2e2537a345367d4,Fernando Salas Navarro,2,33 of 54,61%,35 of 56,0 of 0,---,0,1,0:49
http://ufcstats.com/fighter-details/b909a9a9688b5284,http://ufcstats.com/fight-details/e2e2537a345367d4,Fernando Salas Navarro,0,18 of 35,51%,20 of 37,2 of 4,50%,1,0,1:25
http://ufcstats.com/fighter-details/e2be0c1a9b886d92,http://ufcstats.com/fight-details/9f66d450af690df5,Horacio Lopez Villanueva,0,44 of 68,64%,57 of 81,0 of 1,0%,0,1,1:33
http://ufcstats.com/fighter-details/d2cd7a69cc55e7ed,http://ufcstats.com/fight-details/9f66d450af690df5,Horacio Lopez Villanueva,0,26 of 65,40%,62 of 121,2 of 9,22%,1,0,7:34
http://ufcstats.com/fighter-details/f1fac969a1d70b08,http://ufcstats.com/fight-details/371ed8497799998e,Jason Herzog,0,23 of 35,65%,23 of 35,0 of 1,0%,0,0,0:15
http://ufcstats.com/fighter-details/45f7cb591c3ab00b,http://ufcstats.com/fight-details/371ed8497799998e,Jason Herzog,0,57 of 93,61%,221 of 295,5 of 7,71%,1,0,11:10
http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,http://ufcstats.com/fight-details/6d9ea9f436ed354d,Marc Goddard,0,59 of 131,45%,59 of 131,0 of 1,0%,0,0,0:00
http://ufcstats.com/fighter-details/9014c02eff8b3d62,http://ufcstats.com/fight-details/6d9ea9f436ed354d,Marc Goddard,0,75 of 157,47%,75 of 157,0 of 1,0%,0,0,0:08
http://ufcstats.com/fighter-details/fd55393021a8c255,http://ufcstats.com/fight-details/96c6be6b22385967,Daniel Movahedi,0,15 of 24,62%,30 of 44,3 of 10,30%,1,0,9:29
http://ufcstats.com/fighter-details/3a46b268013afede,http://ufcstats.com/fight-details/96c6be6b22385967,Daniel Movahedi,1,55 of 89,61%,138 of 178,0 of 1,0%,0,0,1:04
http://ufcstats.com/fighter-details/51018a31ddf31eb2,http://ufcstats.com/fight-details/b5b4b69bccb9ff4a,Lukasz Bosacki,0,9 of 21,42%,14 of 28,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/545092d13c67aa49,http://ufcstats.com/fight-details/b5b4b69bccb9ff4a,Lukasz Bosacki,0,11 of 21,52%,17 of 32,1 of 1,100%,2,0,3:24
http://ufcstats.com/fighter-details/6d38e41efa47a72d,http://ufcstats.com/fight-details/8e6640c007ad603d,Jason Herzog,0,16 of 26,61%,22 of 32,1 of 2,50%,0,0,0:12
http://ufcstats.com/fighter-details/fd406a32a6fb3a29,http://ufcstats.com/fight-details/8e6640c007ad603d,Jason Herzog,1,15 of 40,37%,24 of 50,4 of 5,80%,1,0,5:37
http://ufcstats.com/fighter-details/329e403448756217,http://ufcstats.com/fight-details/9779eb1aae1d4654,Marc Goddard,1,72 of 119,60%,89 of 136,0 of 0,---,1,0,1:00
http://ufcstats.com/fighter-details/5b03b61f9d90125e,http://ufcstats.com/fight-details/9779eb1aae1d4654,Marc Goddard,0,42 of 94,44%,69 of 125,1 of 3,33%,0,1,3:24
http://ufcstats.com/fighter-details/4c88a1db5a46c6a4,http://ufcstats.com/fight-details/2a1071689c3af9df,Lukasz Bosacki,0,38 of 122,31%,59 of 143,0 of 1,0%,0,0,0:01
http://ufcstats.com/fighter-details/06626b6287e1ae1e,http://ufcstats.com/fight-details/2a1071689c3af9df,Lukasz Bosacki,0,39 of 98,39%,88 of 147,0 of 6,0%,0,0,3:41
http://ufcstats.com/fighter-details/bb2c3c3a466224af,http://ufcstats.com/fight-details/e5a88f5c686173c4,Daniel Movahedi,0,58 of 97,59%,71 of 112,4 of 6,66%,0,0,6:33
http://ufcstats.com/fighter-details/5cdf5339728f580d,http://ufcstats.com/fight-details/e5a88f5c686173c4,Daniel Movahedi,0,51 of 104,49%,92 of 147,0 of 3,0%,1,0,0:56
http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,http://ufcstats.com/fight-details/dd229687cb62c871,Marc Goddard,0,61 of 155,39%,64 of 158,1 of 2,50%,0,0,1:01
http://ufcstats.com/fighter-details/0d5cc0170c1a7e71,http://ufcstats.com/fight-details/dd229687cb62c871,Marc Goddard,0,60 of 145,41%,102 of 192,1 of 1,100%,0,0,3:43
http://ufcstats.com/fighter-details/a93f94c923c3a9cb,http://ufcstats.com/fight-details/8af2b589d5e9c1ae,Jason Herzog,0,73 of 141,51%,116 of 187,0 of 2,0%,0,0,5:36
http://ufcstats.com/fighter-details/22e07d3da1aa3475,http://ufcstats.com/fight-details/8af2b589d5e9c1ae,Jason Herzog,0,18 of 55,32%,36 of 78,0 of 4,0%,0,0,1:49
http://ufcstats.com/fighter-details/9c442aaf149ea982,http://ufcstats.com/fight-details/a693622ad8c0d672,Lukasz Bosacki,0,52 of 104,50%,64 of 117,0 of 0,---,2,0,0:59
http://ufcstats.com/fighter-details/19f8a2f6eecd92ac,http://ufcstats.com/fight-details/a693622ad8c0d672,Lukasz Bosacki,1,36 of 72,50%,38 of 74,0 of 0,---,0,0,1:07
http://ufcstats.com/fighter-details/a2d342ffc83913ed,http://ufcstats.com/fight-details/1b02588149d126bf,Daniel Movahedi,0,59 of 100,59%,114 of 158,1 of 7,14%,0,0,4:14
http://ufcstats.com/fighter-details/42ac4020cba261ad,http://ufcstats.com/fight-details/1b02588149d126bf,Daniel Movahedi,0,30 of 84,35%,65 of 128,6 of 12,50%,0,0,5:58
http://ufcstats.com/fighter-details/7772b283d288dbe2,http://ufcstats.com/fight-details/265dbd9be8caa7de,Jason Herzog,0,29 of 71,40%,36 of 81,0 of 5,0%,0,0,0:05
http://ufcstats.com/fighter-details/ec13c393d029297d,http://ufcstats.com/fight-details/265dbd9be8caa7de,Jason Herzog,2,79 of 149,53%,79 of 149,2 of 2,100%,0,0,1:43
http://ufcstats.com/fighter-details/7acbb0972e75281a,http://ufcstats.com/fight-details/67f7163e536d62e2,Herb Dean,0,111 of 220,50%,112 of 221,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/327d5f279895110d,http://ufcstats.com/fight-details/67f7163e536d62e2,Herb Dean,0,141 of 338,41%,141 of 340,0 of 1,0%,0,0,0:15
http://ufcstats.com/fighter-details/c68c68efaa5ca6ef,http://ufcstats.com/fight-details/c83133ee114945ed,Mark Smith,1,46 of 87,52%,46 of 88,0 of 0,---,0,0,0:10
http://ufcstats.com/fighter-details/8adcbd525fab8d9b,http://ufcstats.com/fight-details/c83133ee114945ed,Mark Smith,0,17 of 49,34%,19 of 54,1 of 5,20%,0,0,1:14
http://ufcstats.com/fighter-details/262a7d06203657e6,http://ufcstats.com/fight-details/d8f40b82364b6411,Kerry Hatley,0,59 of 149,39%,87 of 186,4 of 5,80%,0,0,6:39
http://ufcstats.com/fighter-details/a7151778b3381036,http://ufcstats.com/fight-details/d8f40b82364b6411,Kerry Hatley,0,71 of 171,41%,106 of 215,0 of 0,---,1,0,0:32
http://ufcstats.com/fighter-details/da22387a0407a2dc,http://ufcstats.com/fight-details/ab1aa23060d4e87b,Chris Tognoni,0,13 of 39,33%,46 of 74,0 of 1,0%,3,1,3:32
http://ufcstats.com/fighter-details/700a674c042b7a96,http://ufcstats.com/fight-details/ab1aa23060d4e87b,Chris Tognoni,0,45 of 71,63%,53 of 82,1 of 5,20%,0,0,2:42
http://ufcstats.com/fighter-details/709fadb644ee3f51,http://ufcstats.com/fight-details/e56403718205b494,Herb Dean,0,17 of 39,43%,20 of 42,2 of 2,100%,0,0,0:49
http://ufcstats.com/fighter-details/49edd0d90f60fb7d,http://ufcstats.com/fight-details/e56403718205b494,Herb Dean,1,28 of 58,48%,29 of 60,0 of 1,0%,1,1,0:14
http://ufcstats.com/fighter-details/a68575214ecad140,http://ufcstats.com/fight-details/36db86c39ed09997,Kerry Hatley,0,16 of 44,36%,16 of 44,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/239d8e5359022f3b,http://ufcstats.com/fight-details/36db86c39ed09997,Kerry Hatley,1,14 of 27,51%,26 of 39,0 of 0,---,0,0,0:05
http://ufcstats.com/fighter-details/fc08099550072fe4,http://ufcstats.com/fight-details/74bc22b367cca118,Mark Smith,1,66 of 111,59%,77 of 123,0 of 1,0%,0,0,0:57
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,http://ufcstats.com/fight-details/74bc22b367cca118,Mark Smith,0,23 of 86,26%,24 of 87,0 of 2,0%,0,0,0:05
http://ufcstats.com/fighter-details/a474aade8eb3a8f0,http://ufcstats.com/fight-details/29d9c5a3f2b78903,Chris Tognoni,0,18 of 32,56%,77 of 96,5 of 10,50%,1,0,7:54
http://ufcstats.com/fighter-details/d1053e55f00e53fe,http://ufcstats.com/fight-details/29d9c5a3f2b78903,Chris Tognoni,0,16 of 52,30%,19 of 55,0 of 0,---,1,0,0:00
http://ufcstats.com/fighter-details/07f959e6596307bb,http://ufcstats.com/fight-details/cb3eb07b7152366e,Herb Dean,1,16 of 24,66%,18 of 26,0 of 2,0%,2,0,0:14
http://ufcstats.com/fighter-details/723b64c0e9a8f348,http://ufcstats.com/fight-details/cb3eb07b7152366e,Herb Dean,0,13 of 31,41%,13 of 31,0 of 1,0%,0,0,0:10
http://ufcstats.com/fighter-details/1b35af4d1529adf6,http://ufcstats.com/fight-details/5fa6543868367f4b,Mark Smith,0,82 of 251,32%,101 of 273,1 of 2,50%,0,0,1:15
http://ufcstats.com/fighter-details/e94085e821bd81de,http://ufcstats.com/fight-details/5fa6543868367f4b,Mark Smith,0,76 of 152,50%,146 of 233,3 of 8,37%,1,0,4:21
http://ufcstats.com/fighter-details/e8fe9c15d348e778,http://ufcstats.com/fight-details/5d8af316413ea2f7,Kerry Hatley,0,33 of 79,41%,34 of 80,1 of 5,20%,0,0,0:17
http://ufcstats.com/fighter-details/b1f21ce050035d58,http://ufcstats.com/fight-details/5d8af316413ea2f7,Kerry Hatley,0,108 of 159,67%,161 of 220,2 of 2,100%,1,0,4:50
http://ufcstats.com/fighter-details/68d35296f566792b,http://ufcstats.com/fight-details/1c62a7444808d97f,Chris Tognoni,0,31 of 67,46%,31 of 67,0 of 1,0%,0,0,0:00
http://ufcstats.com/fighter-details/b1e5bcaad32a3cac,http://ufcstats.com/fight-details/1c62a7444808d97f,Chris Tognoni,1,37 of 76,48%,39 of 78,0 of 0,---,0,0,0:02
http://ufcstats.com/fighter-details/c3d2b9bcb4cead6b,http://ufcstats.com/fight-details/a8f8245096eaf0cd,Mark Smith,0,14 of 41,34%,14 of 41,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/f1ab6f37492c630a,http://ufcstats.com/fight-details/a8f8245096eaf0cd,Mark Smith,1,17 of 43,39%,19 of 45,0 of 0,---,0,0,0:02
http://ufcstats.com/fighter-details/e5549c82bfb5582d,http://ufcstats.com/fight-details/9e05fe95a4fc63bc,Marc Goddard,0,76 of 137,55%,97 of 159,0 of 1,0%,0,0,0:00
http://ufcstats.com/fighter-details/d802174b0c0c1f4e,http://ufcstats.com/fight-details/9e05fe95a4fc63bc,Marc Goddard,0,94 of 180,52%,127 of 224,0 of 12,0%,0,0,5:42
http://ufcstats.com/fighter-details/9e8f6c728eb01124,http://ufcstats.com/fight-details/a2f31cf3a28a7730,Jason Herzog,1,72 of 134,53%,98 of 163,0 of 3,0%,0,0,1:32
http://ufcstats.com/fighter-details/c814b4c899793af6,http://ufcstats.com/fight-details/a2f31cf3a28a7730,Jason Herzog,0,68 of 119,57%,81 of 134,2 of 2,100%,0,0,0:40
http://ufcstats.com/fighter-details/4d8fa64202cee4c1,http://ufcstats.com/fight-details/a3cd6a65aaa9f104,Mark Smith,0,7 of 20,35%,11 of 25,0 of 0,---,0,0,1:43
http://ufcstats.com/fighter-details/e4a47b07044ddd72,http://ufcstats.com/fight-details/a3cd6a65aaa9f104,Mark Smith,0,10 of 16,62%,17 of 23,0 of 1,0%,1,0,0:00
http://ufcstats.com/fighter-details/3df5493bb279226f,http://ufcstats.com/fight-details/79f1c9f97d83ec83,Keith Peterson,0,12 of 21,57%,30 of 42,3 of 5,60%,0,0,7:58
http://ufcstats.com/fighter-details/abcf2cc6efc42031,http://ufcstats.com/fight-details/79f1c9f97d83ec83,Keith Peterson,0,4 of 16,25%,40 of 56,1 of 1,100%,0,0,4:04
http://ufcstats.com/fighter-details/887961364be5ceb3,http://ufcstats.com/fight-details/231968c02cdfe65e,Chris Tognoni,0,4 of 15,26%,4 of 15,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/9c393e836a852f30,http://ufcstats.com/fight-details/231968c02cdfe65e,Chris Tognoni,1,4 of 9,44%,4 of 9,0 of 0,---,0,0,0:03
http://ufcstats.com/fighter-details/17e97649403ba428,http://ufcstats.com/fight-details/af3e43049bc86fe9,Jason Herzog,0,59 of 97,60%,127 of 169,0 of 0,---,0,0,0:50
http://ufcstats.com/fighter-details/2f43a3e82661fa99,http://ufcstats.com/fight-details/af3e43049bc86fe9,Jason Herzog,0,32 of 84,38%,47 of 104,4 of 21,19%,0,0,3:49
http://ufcstats.com/fighter-details/1e719d4b676dc19a,http://ufcstats.com/fight-details/e61cb905f6152183,Mark Smith,0,27 of 56,48%,31 of 63,2 of 7,28%,1,0,1:12
http://ufcstats.com/fighter-details/369ea36e450ae62a,http://ufcstats.com/fight-details/e61cb905f6152183,Mark Smith,0,46 of 83,55%,47 of 84,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/cdb96af67d096b1e,http://ufcstats.com/fight-details/cab4937435d081d0,Keith Peterson,0,40 of 95,42%,41 of 96,0 of 1,0%,0,0,0:20
http://ufcstats.com/fighter-details/28d421729451c8ca,http://ufcstats.com/fight-details/cab4937435d081d0,Keith Peterson,0,79 of 120,65%,81 of 123,0 of 0,---,0,0,0:03
http://ufcstats.com/fighter-details/480779d7f9a424d3,http://ufcstats.com/fight-details/19fe7177254802d1,Chris Tognoni,0,58 of 129,44%,78 of 154,0 of 1,0%,0,0,0:02
http://ufcstats.com/fighter-details/5d495dec23d7c68e,http://ufcstats.com/fight-details/19fe7177254802d1,Chris Tognoni,0,39 of 143,27%,64 of 179,3 of 5,60%,0,0,2:35
http://ufcstats.com/fighter-details/312f7d7b2b2f7de4,http://ufcstats.com/fight-details/96c2f85b46e98e91,Marc Goddard,0,131 of 345,37%,134 of 348,1 of 3,33%,0,0,0:26
http://ufcstats.com/fighter-details/6967153c7edb4d87,http://ufcstats.com/fight-details/96c2f85b46e98e91,Marc Goddard,0,135 of 261,51%,136 of 262,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/5d1b7e3dd9e11074,http://ufcstats.com/fight-details/9d8a37f130db13e5,Mike Beltran,0,61 of 115,53%,62 of 119,0 of 1,0%,0,0,0:29
http://ufcstats.com/fighter-details/8d3273573b85be09,http://ufcstats.com/fight-details/9d8a37f130db13e5,Mike Beltran,0,40 of 80,50%,40 of 81,0 of 6,0%,0,0,0:00
http://ufcstats.com/fighter-details/f14f644d41ade29f,http://ufcstats.com/fight-details/6bdf0756fb57aced,Mark Smith,1,44 of 79,55%,68 of 106,0 of 1,0%,0,0,0:48
http://ufcstats.com/fighter-details/d0e1b42d41dab603,http://ufcstats.com/fight-details/6bdf0756fb57aced,Mark Smith,0,37 of 73,50%,53 of 96,0 of 0,---,1,0,0:30
http://ufcstats.com/fighter-details/b7b84ccd221be298,http://ufcstats.com/fight-details/061990783b9bdb36,Jason Herzog,0,135 of 273,49%,135 of 273,1 of 5,20%,0,0,0:49
http://ufcstats.com/fighter-details/323d4ca260dfa0ba,http://ufcstats.com/fight-details/061990783b9bdb36,Jason Herzog,0,147 of 433,33%,149 of 436,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/41cc71cbf210e0fe,http://ufcstats.com/fight-details/0dfdc94c1da32e20,Chris Tognoni,0,115 of 202,56%,164 of 262,1 of 6,16%,0,0,2:43
http://ufcstats.com/fighter-details/e1d40e8782d80bc2,http://ufcstats.com/fight-details/0dfdc94c1da32e20,Chris Tognoni,0,101 of 187,54%,116 of 205,0 of 3,0%,0,0,1:22
http://ufcstats.com/fighter-details/b7c5eb7cdbac6a63,http://ufcstats.com/fight-details/d6c3b730dc9f21a5,Mike Beltran,0,15 of 30,50%,15 of 30,0 of 0,---,0,0,0:00
http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7,http://ufcstats.com/fight-details/d6c3b730dc9f21a5,Mike Beltran,1,18 of 34,52%,18 of 34,0 of 0,---,0,0,0:03
